,Unnamed: 0,guess,author,presynaptic_ID,counts,postsynaptic_ID,symbol,dorso-ventral,frequency_counts
716,4141,Mi1,100,720575940630845348,42,720575940629524730,Mi1,,5
717,4034,Mi1,100,720575940630505463,30,720575940631730427,Mi1,,6
718,4458,Mi1,100,720575940633731832,30,720575940629088508,Mi1,,4
719,4668,Mi1,100,720575940624322341,49,720575940623890685,Mi1,,5
720,4531,Mi1,100,720575940627757208,28,720575940617988353,Mi1,,4
721,1124,Mi1,100,720575940620500801,36,720575940646039575,Mi1,,4
722,3917,Mi1,100,720575940612109619,23,720575940622739725,Mi1,,4
723,5488,Mi1,100,720575940634728043,27,720575940622817549,Mi1,,5
724,6285,Mi1,100,720575940623571555,17,720575940625678606,Mi1,,5
725,5831,Mi1,100,720575940622033110,40,720575940627806480,Mi1,,4
726,6554,Mi1,100,720575940637746493,35,720575940632561935,Mi1,,5
727,6092,Mi1,100,720575940655611553,39,720575940628027665,Mi1,,4
728,5911,Mi1,100,720575940637238373,16,720575940611084566,Mi1,,3
729,5944,Mi1,100,720575940634689561,38,720575940634355993,Mi1,,4
730,7099,Mi1,100,720575940610177941,28,720575940620611866,Mi1,,4
731,6961,Mi1,100,720575940616085917,26,720575940621496609,Mi1,,3
732,1490,Mi1,100,720575940617246395,36,720575940629010432,Mi1,,4
733,0,Mi1,100,720575940626525982,33,720575940644347940,Mi1,,3
734,6493,Mi1,100,720575940606665564,29,720575940631241002,Mi1,,4
735,5606,Mi1,100,720575940620139781,20,720575940629856556,Mi1,,5
736,6634,Mi1,100,720575940629349826,19,720575940632889645,Mi1,,3
737,6547,Mi1,100,720575940645541252,23,720575940625672496,Mi1,,4
738,6412,Mi1,100,720575940624322341,33,720575940631966009,Mi1,,5
739,6841,Mi1,100,720575940620780270,15,720575940627448122,Mi1,,4
740,5475,Mi1,100,720575940630944505,37,720575940618010942,Mi1,,4
741,5800,Mi1,100,720575940616787061,36,720575940625883454,Mi1,,4
742,6219,Mi1,100,720575940617236923,26,720575940612235586,Mi1,,4
743,5728,Mi1,100,720575940621683973,52,720575940615625026,Mi1,,4
744,170,Mi1,100,720575940625474106,20,720575940644397092,Mi1,,4
745,6108,Mi1,100,720575940636304218,20,720575940618056005,Mi1,,6
746,6157,Mi1,100,720575940626850678,41,720575940638335302,Mi1,,4
747,5350,Mi1,100,720575940614570705,21,720575940617005383,Mi1,,2
748,6804,Mi1,100,720575940644391112,18,720575940638894406,Mi1,,5
749,5857,Mi1,100,720575940608810798,23,720575940623202634,Mi1,,3
750,5976,Mi1,100,720575940623221774,22,720575940622268748,Mi1,,4
751,6334,Mi1,100,720575940640250496,16,720575940620355917,Mi1,,4
752,5920,Mi1,100,720575940608157635,34,720575940622111058,Mi1,,4
753,5416,Mi1,100,720575940626298364,24,720575940620640594,Mi1,,3
754,5538,Mi1,100,720575940629040714,30,720575940640715096,Mi1,,4
755,346,Mi1,100,720575940636028261,28,720575940644608036,Mi1,,4
756,5209,Mi1,100,720575940618491038,31,720575940638566744,Mi1,,4
757,8668,Mi1,100,720575940624950676,18,720575940617443677,Mi1,,1
758,7895,Mi1,100,720575940628590235,21,720575940617034077,Mi1,,7
759,8207,Mi1,100,720575940632164044,32,720575940621797726,Mi1,,5
760,7415,Mi1,100,720575940619519061,39,720575940609972578,Mi1,,3
761,7671,Mi1,100,720575940627147080,45,720575940632736101,Mi1,,6
762,7755,Mi1,100,720575940621189358,44,720575940631685480,Mi1,,5
763,7377,Mi1,100,720575940623571555,27,720575940632433000,Mi1,,5
764,8019,Mi1,100,720575940622864169,42,720575940630800747,Mi1,,5
765,7507,Mi1,100,720575940620139781,20,720575940635951471,Mi1,,5
766,976,Mi1,100,720575940621723283,12,720575940626241580,Mi1,,4
767,8478,Mi1,100,720575940631682003,35,720575940639355251,Mi1,,5
768,8257,Mi1,100,720575940635689626,24,720575940639564147,Mi1,,4
769,6937,Mi1,100,720575940622304895,28,720575940603498869,Mi1,,4
770,7181,Mi1,100,720575940618420278,41,720575940629762426,Mi1,,4
771,7302,Mi1,100,720575940614989107,25,720575940621398399,Mi1,,5
772,7112,Mi1,100,720575940630407751,35,720575940621642118,Mi1,,3
773,8415,Mi1,100,720575940630050920,32,720575940621828488,Mi1,,6
774,8363,Mi1,100,720575940621269696,25,720575940621908360,Mi1,,4
775,8548,Mi1,100,720575940631644719,31,720575940637204877,Mi1,,4
776,8132,Mi1,100,720575940630201206,28,720575940637542797,Mi1,,3
777,540,Mi1,100,720575940647995769,28,720575940632973357,Mi1,,5
778,8302,Mi1,100,720575940611704689,23,720575940637841805,Mi1,,5
779,7246,Mi1,100,720575940629042639,36,720575940641139085,Mi1,,5
780,7610,Mi1,100,720575940631865874,27,720575940616343953,Mi1,,4
781,8088,Mi1,100,720575940603042272,21,720575940642126221,Mi1,,5
782,8614,Mi1,100,720575940627216484,33,720575940623227283,Mi1,,3
783,7969,Mi1,100,720575940625223954,15,720575940615332246,Mi1,,3
784,7017,Mi1,100,720575940630446970,26,720575940626510232,Mi1,,5
785,8708,Mi1,100,720575940631087831,18,720575940612669849,Mi1,,6
786,7819,Mi1,100,720575940610953478,25,720575940628169115,Mi1,,4
787,7566,Mi1,100,720575940625153836,17,720575940628453787,Mi1,,5
788,1165,Mi1,100,720575940633076691,31,720575940612894771,Mi1,,4
789,7070,Mi1,100,720575940645309988,20,720575940643705248,Mi1,,2
790,9375,Mi1,100,720575940639404605,19,720575940620908969,Mi1,,3
791,9762,Mi1,100,720575940626252303,27,720575940606527922,Mi1,,4
792,9642,Mi1,100,720575940612410481,39,720575940608352690,Mi1,,4
793,10102,Mi1,100,720575940649324153,24,720575940635589044,Mi1,,7
794,9824,Mi1,100,720575940609063800,34,720575940621488566,Mi1,,4
795,8985,Mi1,100,720575940617213557,25,720575940618445241,Mi1,,5
796,9578,Mi1,100,720575940615279419,32,720575940616110523,Mi1,,4
797,9705,Mi1,100,720575940631147484,24,720575940604805566,Mi1,,4
798,9472,Mi1,100,720575940625813054,35,720575940634999231,Mi1,,6
799,1661,Mi1,100,720575940626064456,44,720575940613810227,Mi1,,5
800,8878,Mi1,100,720575940631679530,32,720575940626446789,Mi1,,4
801,9886,Mi1,100,720575940621407470,12,720575940623714765,Mi1,,3
802,8928,Mi1,100,720575940623877828,36,720575940621449686,Mi1,,4
803,8827,Mi1,100,720575940630379884,27,720575940630258135,Mi1,,3
804,10243,Mi1,100,720575940623604149,26,720575940630260188,Mi1,,4
805,9267,Mi1,100,720575940611686513,40,720575940636574174,Mi1,,5
806,10339,Mi1,100,720575940629418110,15,720575940624648679,Mi1,,4
807,9037,Mi1,100,720575940632932143,31,720575940627479016,Mi1,,6
808,10145,Mi1,100,720575940632129295,16,720575940637991401,Mi1,,6
809,9941,Mi1,100,720575940619393349,9,720575940623075819,Mi1,,3
810,1321,Mi1,100,720575940625428368,33,720575940646864948,Mi1,,3
811,9998,Mi1,100,720575940606721801,18,720575940613036525,Mi1,,2
812,9086,Mi1,100,720575940612334810,28,720575940620714479,Mi1,,4
813,9156,Mi1,100,720575940623942408,31,720575940604699120,Mi1,,5
814,10042,Mi1,100,720575940607730780,28,720575940612125170,Mi1,,4
815,9523,Mi1,100,720575940629129679,34,720575940628402682,Mi1,,5
816,8767,Mi1,100,720575940617449506,16,720575940628861435,Mi1,,4
817,9323,Mi1,100,720575940626436733,23,720575940630706683,Mi1,,2
818,10203,Mi1,100,720575940637177054,29,720575940613323262,Mi1,,4
819,9213,Mi1,100,720575940630567698,28,720575940630192640,Mi1,,4
820,9410,Mi1,100,720575940608211780,16,720575940626461186,Mi1,,4
821,908,Mi1,100,720575940606513342,28,720575940629913655,Mi1,,6
822,10294,Mi1,100,720575940622263815,22,720575940627247620,Mi1,,4
823,10571,Mi1,100,720575940624467644,34,720575940607361545,Mi1,,3
824,10513,Mi1,100,720575940620605776,18,720575940608694795,Mi1,,4
825,11962,Mi1,100,720575940638990911,14,720575940608920075,Mi1,,4
826,10384,Mi1,100,720575940626192771,24,720575940626967055,Mi1,,3
827,11092,Mi1,100,720575940631195333,28,720575940616890897,Mi1,,6
828,12076,Mi1,100,720575940627077834,23,720575940626760211,Mi1,,6
829,11399,Mi1,100,720575940634728043,27,720575940612520470,Mi1,,5
830,11352,Mi1,100,720575940622447344,20,720575940644506135,Mi1,,6
831,10447,Mi1,100,720575940613857251,39,720575940617845277,Mi1,,4
832,82,Mi1,100,720575940613508210,15,720575940616493115,Mi1,,5
833,11556,Mi1,100,720575940629287034,21,720575940644405796,Mi1,,4
834,11160,Mi1,100,720575940628637672,37,720575940623499814,Mi1,,4
835,11465,Mi1,100,720575940629504105,43,720575940623010345,Mi1,,4
836,12044,Mi1,100,720575940620343000,18,720575940623987244,Mi1,,5
837,11676,Mi1,100,720575940635225495,19,720575940626381356,Mi1,,4
838,11009,Mi1,100,720575940611361378,26,720575940610396718,Mi1,,5
839,11852,Mi1,100,720575940619997121,20,720575940627147308,Mi1,,4
840,10846,Mi1,100,720575940635540887,45,720575940631101999,Mi1,,5
841,11631,Mi1,100,720575940618795099,23,720575940613288499,Mi1,,3
842,10976,Mi1,100,720575940639311488,18,720575940613292595,Mi1,,5
843,1128,Mi1,100,720575940611054798,20,720575940621791237,Mi1,,4
844,1374,Mi1,100,720575940625383944,26,720575940630521923,Mi1,,4
845,11516,Mi1,100,720575940621491226,31,720575940646707764,Mi1,,4
846,11780,Mi1,100,720575940643285389,31,720575940619631158,Mi1,,4
847,11722,Mi1,100,720575940616558405,27,720575940638009919,Mi1,,4
848,10657,Mi1,100,720575940628157595,49,720575940620726849,Mi1,,4
849,10800,Mi1,100,720575940621304229,19,720575940625052233,Mi1,,4
850,11291,Mi1,100,720575940630012923,28,720575940623362634,Mi1,,3
851,11221,Mi1,100,720575940634689561,34,720575940622461516,Mi1,,4
852,10927,Mi1,100,720575940625653652,22,720575940621636173,Mi1,,5
853,12005,Mi1,100,720575940619905919,15,720575940639210062,Mi1,,4
854,10740,Mi1,100,720575940643929800,34,720575940619244112,Mi1,,4
855,1057,Mi1,100,720575940632845463,27,720575940623362122,Mi1,,4
856,11896,Mi1,100,720575940631593297,32,720575940626397778,Mi1,,2
857,12538,Mi1,100,720575940611778290,17,720575940632672851,Mi1,,3
858,12938,Mi1,100,720575940623530032,26,720575940617747037,Mi1,,4
859,12638,Mi1,100,720575940629090048,28,720575940633860703,Mi1,,3
860,13781,Mi1,100,720575940621548543,24,720575940634430048,Mi1,,4
861,12996,Mi1,100,720575940628437776,14,720575940609907298,Mi1,,5
862,12859,Mi1,100,720575940630416766,51,720575940610773602,Mi1,,4
863,13542,Mi1,100,720575940610254037,29,720575940622215779,Mi1,,7
864,13148,Mi1,100,720575940628107881,37,720575940622887523,Mi1,,4
865,12257,Mi1,100,720575940648026756,20,720575940615711338,Mi1,,4
866,1610,Mi1,100,720575940624374013,9,720575940631601227,Mi1,,4
867,12705,Mi1,100,720575940644093719,36,720575940633946731,Mi1,,4
868,13463,Mi1,100,720575940631894753,47,720575940634591851,Mi1,,4
869,12590,Mi1,100,720575940615240103,38,720575940620606061,Mi1,,4
870,13596,Mi1,100,720575940618338260,23,720575940620831341,Mi1,,4
871,13097,Mi1,100,720575940622286669,19,720575940621044340,Mi1,,3
872,13397,Mi1,100,720575940630588101,33,720575940604435061,Mi1,,3
873,12405,Mi1,100,720575940626222681,24,720575940616147573,Mi1,,4
874,13649,Mi1,100,720575940619213771,20,720575940610585208,Mi1,,4
875,13692,Mi1,100,720575940612109619,22,720575940650521209,Mi1,,4
876,13339,Mi1,100,720575940627764350,36,720575940613896829,Mi1,,2
877,1008,Mi1,100,720575940609453010,23,720575940632858707,Mi1,,4
878,12351,Mi1,100,720575940625668868,26,720575940661373569,Mi1,,7
879,12314,Mi1,100,720575940631433487,23,720575940647826052,Mi1,,7
880,13029,Mi1,100,720575940612944298,30,720575940619717257,Mi1,,4
881,12462,Mi1,100,720575940622838408,42,720575940623166090,Mi1,,5
882,13732,Mi1,100,720575940640466677,14,720575940630700684,Mi1,,6
883,13260,Mi1,100,720575940630034243,15,720575940631888524,Mi1,,4
884,13303,Mi1,100,720575940630720204,11,720575940632359566,Mi1,,6
885,12778,Mi1,100,720575940632811112,37,720575940642052749,Mi1,,5
886,13212,Mi1,100,720575940640355213,19,720575940624388756,Mi1,,4
887,12129,Mi1,100,720575940629545803,30,720575940612381335,Mi1,,4
888,852,Mi1,100,720575940650403449,20,720575940615630934,Mi1,,3
889,12194,Mi1,100,720575940618860445,22,720575940612696728,Mi1,,4
890,13828,Mi1,100,720575940625269822,14,720575940628456091,Mi1,,5
891,13926,Mi1,100,720575940622893150,35,720575940627731112,Mi1,,5
892,14493,Mi1,100,720575940611524835,33,720575940604818092,Mi1,,3
893,14238,Mi1,100,720575940609555406,46,720575940605135532,Mi1,,4
894,14182,Mi1,100,720575940626697609,30,720575940613710511,Mi1,,4
895,14696,Mi1,100,720575940639421016,19,720575940622107312,Mi1,,4
896,13872,Mi1,100,720575940618156702,26,720575940605977265,Mi1,,4
897,15234,Mi1,100,720575940607228629,11,720575940636349108,Mi1,,3
898,14806,Mi1,100,720575940632807359,22,720575940617358009,Mi1,,4
899,422,Mi1,100,720575940623160614,18,720575940616452182,Mi1,,5
900,15445,Mi1,100,720575940620101870,42,720575940628894402,Mi1,,5
901,13994,Mi1,100,720575940652626934,23,720575940623811268,Mi1,,3
902,15113,Mi1,100,720575940610979590,38,720575940626512581,Mi1,,5
903,14554,Mi1,100,720575940603327916,46,720575940627958471,Mi1,,4
904,14310,Mi1,100,720575940608927534,35,720575940642699976,Mi1,,4
905,15332,Mi1,100,720575940606654386,20,720575940605453001,Mi1,,4
906,15166,Mi1,100,720575940632606509,20,720575940626094794,Mi1,,2
907,14045,Mi1,100,720575940630919763,26,720575940644383432,Mi1,,5
908,14927,Mi1,100,720575940645669940,21,720575940641682128,Mi1,,3
909,14430,Mi1,100,720575940616572992,29,720575940631284439,Mi1,,4
910,744,Mi1,100,720575940615702621,16,720575940616575062,Mi1,,3
911,14854,Mi1,100,720575940619121713,35,720575940608115418,Mi1,,4
912,14099,Mi1,100,720575940624940675,13,720575940633432798,Mi1,,5
913,14996,Mi1,100,720575940627611517,24,720575940614122207,Mi1,,2
914,15387,Mi1,100,720575940636102042,16,720575940614746847,Mi1,,4
915,14131,Mi1,100,720575940617236923,15,720575940636678884,Mi1,,4
916,14757,Mi1,100,720575940631379512,31,720575940622936811,Mi1,,4
917,14363,Mi1,100,720575940610674090,24,720575940624380652,Mi1,,3
918,15048,Mi1,100,720575940626290172,21,720575940624653035,Mi1,,4
919,15507,Mi1,100,720575940619619510,24,720575940621234927,Mi1,,3
920,15271,Mi1,100,720575940624185904,33,720575940628906747,Mi1,,4
921,126,Mi1,100,720575940631758423,22,720575940630378583,Mi1,,4
922,14622,Mi1,100,720575940610772174,48,720575940623936253,Mi1,,4
923,16996,Mi1,100,720575940636151032,7,720575940613292798,Mi1,,4
924,15750,Mi1,100,720575940605215665,37,720575940624333567,Mi1,,4
925,16873,Mi1,100,720575940616111221,25,720575940617786113,Mi1,,4
926,16555,Mi1,100,720575940618358838,30,720575940618531585,Mi1,,3
927,15819,Mi1,100,720575940612197986,19,720575940624565006,Mi1,,6
928,16016,Mi1,100,720575940620857776,16,720575940616575761,Mi1,,2
929,15629,Mi1,100,720575940646428980,27,720575940622945041,Mi1,,4
930,17082,Mi1,100,720575940619624374,19,720575940627864337,Mi1,,4
931,16730,Mi1,100,720575940632378695,35,720575940627958546,Mi1,,4
932,1223,Mi1,100,720575940607385283,24,720575940639494232,Mi1,,5
933,16402,Mi1,100,720575940629277289,15,720575940628019985,Mi1,,3
934,15966,Mi1,100,720575940638827984,27,720575940633664281,Mi1,,4
935,16363,Mi1,100,720575940624689610,21,720575940623502119,Mi1,,3
936,15566,Mi1,100,720575940629098878,24,720575940623022889,Mi1,,3
937,16638,Mi1,100,720575940640503640,26,720575940623153961,Mi1,,5
938,16188,Mi1,100,720575940620500801,37,720575940627456811,Mi1,,4
939,16063,Mi1,100,720575940625774631,25,720575940626481964,Mi1,,4
940,15891,Mi1,100,720575940646433076,40,720575940628876076,Mi1,,2
941,16124,Mi1,100,720575940637885043,45,720575940609762094,Mi1,,4
942,16824,Mi1,100,720575940609463620,19,720575940632675117,Mi1,,4
943,609,Mi1,100,720575940625276958,32,720575940618508381,Mi1,,5
944,16310,Mi1,100,720575940626298567,33,720575940642945844,Mi1,,6
945,16699,Mi1,100,720575940609312860,5,720575940632300345,Mi1,,2
946,16923,Mi1,100,720575940610952982,50,720575940617161531,Mi1,,3
947,17127,Mi1,100,720575940620728710,32,720575940630151996,Mi1,,6
948,15684,Mi1,100,720575940628863994,22,720575940628468552,Mi1,,6
949,16498,Mi1,100,720575940622954189,24,720575940623993673,Mi1,,5
950,16253,Mi1,100,720575940637977149,38,720575940623289162,Mi1,,3
951,16436,Mi1,100,720575940626089609,32,720575940628921162,Mi1,,6
952,17035,Mi1,100,720575940633611883,24,720575940631110475,Mi1,,4
953,16594,Mi1,100,720575940612162227,24,720575940619701077,Mi1,,5
954,1558,Mi1,100,720575940621659046,34,720575940608278537,Mi1,,4
955,1446,Mi1,100,720575940637230766,27,720575940629600359,Mi1,,4
956,16786,Mi1,100,720575940637106573,15,720575940630418263,Mi1,,4
957,17961,Mi1,100,720575940625800209,23,720575940631046999,Mi1,,4
958,18712,Mi1,100,720575940610418296,32,720575940624939865,Mi1,,4
959,17928,Mi1,100,720575940626852201,15,720575940625523545,Mi1,,5
960,18820,Mi1,100,720575940630845348,29,720575940619774811,Mi1,,5
961,17687,Mi1,100,720575940621269603,27,720575940639505240,Mi1,,4
962,18141,Mi1,100,720575940618392157,17,720575940634428255,Mi1,,5
963,18240,Mi1,100,720575940644945352,29,720575940609721186,Mi1,,4
964,18871,Mi1,100,720575940622087245,14,720575940644146030,Mi1,,6
965,18544,Mi1,100,720575940621902674,37,720575940610816881,Mi1,,4
966,3354,Mi1,100,720575940621003457,19,720575940616267882,Mi1,,4
967,17769,Mi1,100,720575940628544828,17,720575940639304563,Mi1,,5
968,18439,Mi1,100,720575940627167253,16,720575940639644531,Mi1,,5
969,17871,Mi1,100,720575940631162410,32,720575940636017527,Mi1,,5
970,18642,Mi1,100,720575940611685489,29,720575940611842936,Mi1,,2
971,17836,Mi1,100,720575940628951036,10,720575940649378681,Mi1,,3
972,18764,Mi1,100,720575940630542663,26,720575940618984315,Mi1,,4
973,17385,Mi1,100,720575940633731832,30,720575940619332475,Mi1,,4
974,17441,Mi1,100,720575940621852042,32,720575940626791293,Mi1,,6
975,17497,Mi1,100,720575940644950216,31,720575940620561279,Mi1,,5
976,17176,Mi1,100,720575940613416744,39,720575940638864256,Mi1,,4
977,2860,Mi1,100,720575940616095259,31,720575940633925739,Mi1,,3
978,18509,Mi1,100,720575940604255712,16,720575940647818116,Mi1,,5
979,18035,Mi1,100,720575940624234644,33,720575940619752329,Mi1,,4
980,17307,Mi1,100,720575940611216867,25,720575940637557645,Mi1,,3
981,18306,Mi1,100,720575940630386060,26,720575940611795861,Mi1,,4
982,18587,Mi1,100,720575940603042272,17,720575940634086295,Mi1,,5
983,18100,Mi1,100,720575940626026005,16,720575940613153689,Mi1,,5
984,18374,Mi1,100,720575940606398240,31,720575940631268252,Mi1,,2
985,17568,Mi1,100,720575940624628420,6,720575940616203166,Mi1,,4
986,17263,Mi1,100,720575940620728710,32,720575940614413218,Mi1,,6
987,18184,Mi1,100,720575940625840146,31,720575940626727848,Mi1,,4
988,3256,Mi1,100,720575940638318399,18,720575940630153324,Mi1,,3
989,17629,Mi1,100,720575940620811892,28,720575940620921771,Mi1,,5
990,20596,Mi1,100,720575940620826900,29,720575940632826797,Mi1,,4
991,20455,Mi1,100,720575940620115541,17,720575940637242286,Mi1,,4
992,20183,Mi1,100,720575940625273118,22,720575940612985775,Mi1,,3
993,20392,Mi1,100,720575940621194405,26,720575940615168943,Mi1,,5
994,19155,Mi1,100,720575940629170220,24,720575940611136435,Mi1,,5
995,19281,Mi1,100,720575940631816332,32,720575940611861427,Mi1,,6
996,19673,Mi1,100,720575940628437776,11,720575940628358068,Mi1,,5
997,19213,Mi1,100,720575940614282134,31,720575940621843382,Mi1,,6
998,19821,Mi1,100,720575940621643132,23,720575940623618999,Mi1,,5
999,3304,Mi1,100,720575940626917635,22,720575940620732525,Mi1,,3
1000,20357,Mi1,100,720575940650482041,21,720575940616928185,Mi1,,1
1001,19986,Mi1,100,720575940610533582,28,720575940633641919,Mi1,,3
1002,19920,Mi1,100,720575940619967435,26,720575940620137408,Mi1,,4
1003,20037,Mi1,100,720575940634728043,32,720575940620346305,Mi1,,5
1004,19076,Mi1,100,720575940616097653,30,720575940629908418,Mi1,,4
1005,20101,Mi1,100,720575940611551857,32,720575940634753983,Mi1,,5
1006,19622,Mi1,100,720575940632194221,18,720575940626510789,Mi1,,4
1007,19505,Mi1,100,720575940619962422,26,720575940626512837,Mi1,,4
1008,20266,Mi1,100,720575940628618920,34,720575940628077511,Mi1,,4
1009,19434,Mi1,100,720575940636988813,40,720575940607353801,Mi1,,3
1010,2307,Mi1,100,720575940618739136,29,720575940630605932,Mi1,,4
1011,19710,Mi1,100,720575940622000993,15,720575940630905807,Mi1,,4
1012,19362,Mi1,100,720575940637201461,30,720575940608756693,Mi1,,5
1013,19030,Mi1,100,720575940626085264,24,720575940622437334,Mi1,,4
1014,18913,Mi1,100,720575940651887094,38,720575940608119770,Mi1,,4
1015,18992,Mi1,100,720575940640212413,14,720575940641829851,Mi1,,5
1016,20495,Mi1,100,720575940632769678,38,720575940630420444,Mi1,,5
1017,19884,Mi1,100,720575940639065296,20,720575940641410011,Mi1,,6
1018,19764,Mi1,100,720575940632856289,33,720575940631755746,Mi1,,5
1019,20535,Mi1,100,720575940636264952,20,720575940612621285,Mi1,,7
1020,19566,Mi1,100,720575940617578267,23,720575940613471205,Mi1,,4
1021,2683,Mi1,100,720575940616748096,30,720575940634935403,Mi1,,5
1022,20325,Mi1,100,720575940614545851,30,720575940624567271,Mi1,,4
1023,21709,Mi1,100,720575940631116586,37,720575940624815079,Mi1,,4
1024,21840,Mi1,100,720575940615590034,33,720575940637893609,Mi1,,4
1025,21187,Mi1,100,720575940626298567,24,720575940623100906,Mi1,,6
1026,22259,Mi1,100,720575940624086408,24,720575940624448492,Mi1,,4
1027,21068,Mi1,100,720575940628273468,26,720575940620012526,Mi1,,5
1028,21142,Mi1,100,720575940624785934,26,720575940635448312,Mi1,,4
1029,21785,Mi1,100,720575940622747772,19,720575940630658041,Mi1,,5
1030,21018,Mi1,100,720575940624733769,13,720575940630334459,Mi1,,4
1031,22108,Mi1,100,720575940627763582,36,720575940628712448,Mi1,,4
1032,1741,Mi1,100,720575940631681095,45,720575940636377207,Mi1,,3
1033,20677,Mi1,100,720575940626607110,31,720575940627762179,Mi1,,5
1034,21414,Mi1,100,720575940630050920,15,720575940627518468,Mi1,,6
1035,22215,Mi1,100,720575940636050271,26,720575940645279688,Mi1,,3
1036,21471,Mi1,100,720575940629500265,21,720575940628651014,Mi1,,4
1037,21885,Mi1,100,720575940643862324,30,720575940626955274,Mi1,,5
1038,20636,Mi1,100,720575940640562749,21,720575940624718862,Mi1,,4
1039,20879,Mi1,100,720575940620462177,45,720575940627407887,Mi1,,5
1040,22157,Mi1,100,720575940627733447,26,720575940629365776,Mi1,,4
1041,20963,Mi1,100,720575940619876890,26,720575940630105106,Mi1,,6
1042,21300,Mi1,100,720575940630146668,22,720575940630766610,Mi1,,4
1043,2544,Mi1,100,720575940621337025,36,720575940613898365,Mi1,,3
1044,20826,Mi1,100,720575940626774026,25,720575940633648153,Mi1,,6
1045,22003,Mi1,100,720575940611625238,25,720575940605398048,Mi1,,5
1046,21619,Mi1,100,720575940629855964,13,720575940605547552,Mi1,,4
1047,21355,Mi1,100,720575940628576335,24,720575940625703975,Mi1,,4
1048,21522,Mi1,100,720575940611882725,37,720575940631378986,Mi1,,4
1049,21666,Mi1,100,720575940622087245,33,720575940626791468,Mi1,,6
1050,22049,Mi1,100,720575940620183066,26,720575940625419312,Mi1,,5
1051,21943,Mi1,100,720575940612556438,30,720575940619336753,Mi1,,5
1052,21234,Mi1,100,720575940621526655,22,720575940615803954,Mi1,,3
1053,21571,Mi1,100,720575940625666488,21,720575940616770610,Mi1,,4
1054,2034,Mi1,100,720575940628683516,13,720575940658428033,Mi1,,6
1055,20754,Mi1,100,720575940631816332,15,720575940641647668,Mi1,,6
1056,23279,Mi1,100,720575940619513925,27,720575940630766647,Mi1,,4
1057,23451,Mi1,100,720575940629678124,17,720575940631622712,Mi1,,4
1058,22598,Mi1,100,720575940632443804,26,720575940631637048,Mi1,,4
1059,22954,Mi1,100,720575940621096686,18,720575940631872569,Mi1,,3
1060,23585,Mi1,100,720575940646369588,26,720575940640676925,Mi1,,4
1061,23413,Mi1,100,720575940632094824,16,720575940620727361,Mi1,,2
1062,23237,Mi1,100,720575940614104774,22,720575940615228482,Mi1,,4
1063,23769,Mi1,100,720575940631668475,10,720575940621188161,Mi1,,4
1064,22890,Mi1,100,720575940605581024,22,720575940616614978,Mi1,,5
1065,224,Mi1,100,720575940625061885,51,720575940623812622,Mi1,,4
1066,2610,Mi1,100,720575940627723416,29,720575940607039618,Mi1,,4
1067,23351,Mi1,100,720575940627476040,30,720575940618366021,Mi1,,4
1068,23057,Mi1,100,720575940635506528,22,720575940639564870,Mi1,,4
1069,22415,Mi1,100,720575940627231290,24,720575940621571149,Mi1,,3
1070,22775,Mi1,100,720575940621308912,29,720575940625171533,Mi1,,3
1071,22731,Mi1,100,720575940627080945,33,720575940624483410,Mi1,,4
1072,23830,Mi1,100,720575940613994898,34,720575940637989978,Mi1,,3
1073,22664,Mi1,100,720575940629262922,31,720575940610776162,Mi1,,4
1074,23645,Mi1,100,720575940634724453,17,720575940644164718,Mi1,,4
1075,23886,Mi1,100,720575940630697124,20,720575940645426286,Mi1,,3
1076,23005,Mi1,100,720575940624121322,32,720575940632509552,Mi1,,7
1077,2984,Mi1,100,720575940626644496,38,720575940659001473,Mi1,,4
1078,23513,Mi1,100,720575940620739494,17,720575940636843120,Mi1,,7
1079,22452,Mi1,100,720575940623666320,39,720575940610493560,Mi1,,3
1080,23696,Mi1,100,720575940628290618,30,720575940627010685,Mi1,,3
1081,23116,Mi1,100,720575940636293739,27,720575940640113792,Mi1,,5
1082,22349,Mi1,100,720575940632213933,36,720575940625824899,Mi1,,3
1083,23941,Mi1,100,720575940629070339,7,720575940647838852,Mi1,,2
1084,22303,Mi1,100,720575940621505718,24,720575940619764873,Mi1,,4
1085,22822,Mi1,100,720575940629500777,25,720575940626881673,Mi1,,7
1086,22549,Mi1,100,720575940615658713,20,720575940635503758,Mi1,,4
1087,23179,Mi1,100,720575940624328167,37,720575940636648590,Mi1,,3
1088,2424,Mi1,100,720575940613956242,22,720575940626315397,Mi1,,5
1089,22509,Mi1,100,720575940615702621,19,720575940624051348,Mi1,,3
1090,25117,Mi1,100,720575940647860532,17,720575940611466389,Mi1,,5
1091,25502,Mi1,100,720575940617037969,28,720575940624411796,Mi1,,4
1092,25271,Mi1,100,720575940622468681,29,720575940626177176,Mi1,,3
1093,25459,Mi1,100,720575940621710831,27,720575940635192474,Mi1,,5
1094,25015,Mi1,100,720575940621699521,25,720575940617598109,Mi1,,4
1095,25067,Mi1,100,720575940615266866,21,720575940615685278,Mi1,,4
1096,24963,Mi1,100,720575940640318552,17,720575940614241439,Mi1,,6
1097,24097,Mi1,100,720575940627088330,42,720575940639501475,Mi1,,3
1098,25376,Mi1,100,720575940640180339,4,720575940632665252,Mi1,,6
1099,2741,Mi1,100,720575940624769771,22,720575940622082184,Mi1,,3
